row,category,price_name,query,sku,url,status,score,matched_title,second_score,second_title
230,"ВУЗОЛ ВІДБОРУ ""ПО РІДИНІ""
(З ДІОПТРОМ)","2"" Вузол відбору MagPro Visual","2"" Вузол відбору MagPro Visual",MAG1105,https://hmel-master.com/ua/p1170563829-vuzol-vidboru-ridini.html,Не точно,0.95,"2"" Вузол відбору ""по рідині"" MagPro Visual",0.9,"2"" Вузол відбору ""по рідині"" MagPro Visual з доохолоджувачем"
231,"ВУЗОЛ ВІДБОРУ  ""ПО РІДИНІ""
З ДООХОЛОДЖУВАЧЕМ","2"" Вузол відбору MagPro з доохолоджувачем","2"" Вузол відбору MagPro з доохолоджувачем",MAG1096,https://hmel-master.com/ua/p1167384674-vuzol-vidboru-ridini.html,Не точно,0.9617,"2"" Вузол відбору ""по рідині"" MagPro з доохолоджувачем",0.9436,"2"" Вузол відбору ""по рідині"" MagPro Visual з доохолоджувачем"
232,"ВУЗОЛ ВІДБОРУ  ""ПО РІДИНІ""
З ДООХОЛОДЖУВАЧЕМ
(З ДІОПТРОМ)","2"" Вузол відбору MagPro Visual з доохолоджувачем","2"" Вузол відбору MagPro Visual з доохолоджувачем",MAG1098,https://hmel-master.com/ua/p1169024339-vuzol-vidboru-ridini.html,Не точно,0.9667,"2"" Вузол відбору ""по рідині"" MagPro Visual з доохолоджувачем",0.8436,"2"" Вузол відбору ""по рідині"" MagPro з доохолоджувачем"
233,"ВУЗОЛ ВІДБОРУ ""ХВОСТІВ""","2"" Вузол відбору ""хвостів""","ВУЗОЛ ВІДБОРУ ""ХВОСТІВ"" 2"" Вузол відбору ""хвостів""",85811270,https://hmel-master.com/ua/p1814569181-vuzol-vidboru-hvostiv.html,Не точно,0.9747,"2"" Вузол відбору ""хвостів""",0.6732,"2"" Вузол відбору ""по рідині"" MagPro"
234,"ВУЗОЛ ВІДБОРУ ""ПО РІДИНІ""","3"" Вузол відбору MagPro","ВУЗОЛ ВІДБОРУ ""ПО РІДИНІ"" 3"" Вузол відбору MagPro",MAG-3,https://hmel-master.com/ua/p1829088667-uzel-otbora-magpro.html,Не точно,0.9711,"3"" Вузол відбору MagPro",0.8882,"3"" Вузол відбору ""по рідині"" MagPro з доохолоджувачем"
235,"ВУЗОЛ ВІДБОРУ ""ПО РІДИНІ""
(З ДІОПТРОМ)","3"" Вузол відбору MagPro","ВУЗОЛ ВІДБОРУ ""ПО РІДИНІ""
(З ДІОПТРОМ) 3"" Вузол відбору MagPro",MAG-3,https://hmel-master.com/ua/p1829088667-uzel-otbora-magpro.html,Не точно,0.9643,"3"" Вузол відбору MagPro",0.7824,"3"" Вузол відбору ""по рідині"" MagPro з доохолоджувачем"
236,"ВУЗОЛ ВІДБОРУ  ""ПО РІДИНІ""
З ДООХОЛОДЖУВАЧЕМ","3"" Вузол відбору MagPro з доохолоджувачем","3"" Вузол відбору MagPro з доохолоджувачем",MAG-3,https://hmel-master.com/ua/p1829088667-uzel-otbora-magpro.html,Не точно,0.9775,"3"" Вузол відбору MagPro",0.9617,"3"" Вузол відбору ""по рідині"" MagPro з доохолоджувачем"
237,"ВУЗОЛ ВІДБОРУ  ""ПО РІДИНІ""
З ДООХОЛОДЖУВАЧЕМ
(З ДІОПТРОМ)","3"" Вузол відбору MagPro Visual з доохолоджувачем","3"" Вузол відбору MagPro Visual з доохолоджувачем",MAG-3,https://hmel-master.com/ua/p1829088667-uzel-otbora-magpro.html,Не точно,0.9718,"3"" Вузол відбору MagPro",0.9667,"3"" Вузол відбору ""по рідині"" MagPro Visual з доохолоджувачем"
238,"ВУЗОЛ ВІДБОРУ ""ХВОСТІВ""","3"" Вузол відбору ""хвостів""","ВУЗОЛ ВІДБОРУ ""ХВОСТІВ"" 3"" Вузол відбору ""хвостів""",85811270-3,https://hmel-master.com/ua/p1814569182-vuzol-vidboru-hvostiv.html,Не точно,0.9747,"3"" Вузол відбору ""хвостів""",0.6647,"3"" Вузол відбору MagPro"
240,"Багатотрубна мультиплівкова царга
ММЦ","2"" ММЦ","Багатотрубна мультиплівкова царга
ММЦ 2"" ММЦ",38708190,https://hmel-master.com/ua/p1819666552-bagatotrubna-multiplivkova-tsarga.html,Не точно,0.825,"2"" Багатотрубна мультиплівкова царга",0.7867,"2"" Багатотрубна мультиплівкова царга (подовжена)"
241,"Багатотрубна мультиплівкова царга
ММЦ","3"" ММЦ","Багатотрубна мультиплівкова царга
ММЦ 3"" ММЦ",3ММЦ,https://hmel-master.com/ua/p1853701802-bagatotrubna-multiplivkova-tsarga.html,Не точно,0.825,"3"" Багатотрубна мультиплівкова царга",0.7867,"3"" Багатотрубна мультиплівкова царга (подовжена)"
242,"Багатотрубна мультиплівкова царга
ММЦ","4"" ММЦ","Багатотрубна мультиплівкова царга
ММЦ 4"" ММЦ",23500052,https://hmel-master.com/ua/p2181021741-bagatotrubna-multiplivkova-tsarga.html,Не точно,0.825,"4"" Багатотрубна мультиплівкова царга",0.7867,"4"" Багатотрубна мультиплівкова царга (подовжена)"
243,"Багатотрубна мультиплівкова царга (подовжена)
ММЦ","2"" ММЦ","Багатотрубна мультиплівкова царга (подовжена)
ММЦ 2"" ММЦ",17490465,https://hmel-master.com/ua/p2163924732-bagatotrubna-multiplivkova-tsarga.html,Не точно,0.86,"2"" Багатотрубна мультиплівкова царга (подовжена)",0.7333,"2"" Багатотрубна мультиплівкова царга"
244,"Багатотрубна мультиплівкова царга (подовжена)
ММЦ","3"" ММЦ","Багатотрубна мультиплівкова царга (подовжена)
ММЦ 3"" ММЦ",33522111,https://hmel-master.com/ua/p2179541831-bagatotrubna-multiplivkova-tsarga.html,Не точно,0.86,"3"" Багатотрубна мультиплівкова царга (подовжена)",0.7333,"3"" Багатотрубна мультиплівкова царга"
245,"Багатотрубна мультиплівкова царга (подовжена)
ММЦ","4"" ММЦ","Багатотрубна мультиплівкова царга (подовжена)
ММЦ 4"" ММЦ",64490673,https://hmel-master.com/ua/p2180826449-bagatotrubna-multiplivkova-tsarga.html,Не точно,0.86,"4"" Багатотрубна мультиплівкова царга (подовжена)",0.7333,"4"" Багатотрубна мультиплівкова царга"
247,"ДООХОЛОДЖУВАЧ
для вузла відбору ""по рідині""","Стандартний (однотрубний)
","ДООХОЛОДЖУВАЧ
для вузла відбору ""по рідині"" Стандартний (однотрубний)",MAG1035,https://hmel-master.com/ua/p1073644290-dooholodzhuvach-dlya-vuzla.html,Не точно,0.7818,Доохолоджувач для вузла відбору (однотрубний),0.7207,Доохолоджувач для вузла відбору (трьохтрубний)
248,"ДООХОЛОДЖУВАЧ
для вузла відбору ""по рідині""",Посилений (трьохтрубний),"ДООХОЛОДЖУВАЧ
для вузла відбору ""по рідині"" Посилений (трьохтрубний)",MAG1035-3,https://hmel-master.com/ua/p1814578989-dooholodzhuvach-dlya-vuzla.html,Не точно,0.8,Доохолоджувач для вузла відбору (трьохтрубний),0.789,Доохолоджувач для вузла відбору (однотрубний)
249,Турбо холодильник нержавійка,"2""/40см/9 трубок Турбо охолоджувач","2""/40см/9 трубок Турбо охолоджувач",MAG1009,https://hmel-master.com/ua/p878250723-turbo-oholodzhuvach.html,Не точно,0.7407,"2"" Турбо охолоджувач",0.5,"2"" / 500 мм охолоджувач (подовжений)"
250,Турбо холодильник нержавійка,"2""/50см/12 трубок Турбо охолоджувач (подовжений)","2""/50см/12 трубок Турбо охолоджувач (подовжений)",MAG1009-2,https://hmel-master.com/ua/p2915862881-500-oholodzhuvach-podovzhenij.html,Не точно,0.725,"2"" / 500 мм охолоджувач (подовжений)",0.6061,"2"" Турбо охолоджувач"
251,"ДЕФЛЕГМАТОР
кожухотрубний","2""/20см/9 трубок Турбо дефлегматор","2""/20см/9 трубок Турбо дефлегматор",MAG1023,https://hmel-master.com/ua/p968793254-turbo-deflegmator.html,Не точно,0.7407,"2"" Турбо дефлегматор",0.5283,"2"" Дефлегматор (мідь)"
252,"ДЕФЛЕГМАТОР
кожухотрубний","3""/25см/19 трубок Турбо дефлегматор","3""/25см/19 трубок Турбо дефлегматор",40904056,https://hmel-master.com/ua/p1618304194-turbo-deflegmator.html,Не точно,0.7273,"3"" Турбо дефлегматор",0.4179,"3"" Дефлегматор Дімрота в діоптрі"
253,"ДЕФЛЕГМАТОР
кожухотрубний","4""/25см/27 трубок Турбо дефлегматор","4""/25см/27 трубок Турбо дефлегматор",MAG1085,https://hmel-master.com/ua/p1136942655-turbo-deflegmator.html,Не точно,0.7273,"4"" Турбо дефлегматор",0.3529,Спиртові турбо дріжджі HOT ROD 48
254,"ДЕФЛЕГМАТОР
кожухотрубний","6""/35см/31 трубка Турбо дефлегматор","6""/35см/31 трубка Турбо дефлегматор",21053740,https://hmel-master.com/ua/p2099458422-turbo-deflegmator.html,Не точно,0.7273,"6"" Турбо дефлегматор",0.381,Мідна тарілка діаметром 60мм
255,"ДЕФЛЕГМАТОР ДІМРОТА
ДВОХРЯДНИЙ","2"" Дефлегматор Дімрота","ДЕФЛЕГМАТОР ДІМРОТА
ДВОХРЯДНИЙ 2"" Дефлегматор Дімрота",MAG1187,https://hmel-master.com/ua/p1487598327-vertikalnij-deflegmator-dimrota.html,Не точно,0.6654,"2"" Вертикальний дефлегматор Дімрота (нержа)",0.4833,"2"" Дефлегматор (мідь)"
256,"ДЕФЛЕГМАТОР ДІМРОТА
ДВОХРЯДНИЙ","3"" Дефлегматор Дімрота","ДЕФЛЕГМАТОР ДІМРОТА
ДВОХРЯДНИЙ 3"" Дефлегматор Дімрота",Def-3D,https://hmel-master.com/ua/p1832695502-deflegmator-dimrota-dioptri.html,Не точно,0.6803,"3"" Дефлегматор Дімрота в діоптрі",0.4651,"3"" Турбо дефлегматор"
258,ДІОПТР-КАПЕЛЬНИК,"1/4""-1/4"" Капельник для доохолоджувача","1/4""-1/4"" Капельник для доохолоджувача",cap,https://hmel-master.com/ua/p2266043241-kapelnik.html,Не точно,0.5253,"Капельник 1/4""-1/4""",0.4884,Кламп-швидкоз’єм для доохолоджувача-холодильника
259,"2"" ДІОПТРИ КЛАМПОВІ","2"" міні","2"" ДІОПТРИ КЛАМПОВІ 2"" міні",MAG1099,https://hmel-master.com/ua/p1169719444-dioptr.html,Не точно,0.96,"2"" Діоптр",0.4817,"2"" Міні Діоптр"
260,"2"" ДІОПТРИ КЛАМПОВІ","2"" стандарт","2"" ДІОПТРИ КЛАМПОВІ 2"" стандарт",MAG1099,https://hmel-master.com/ua/p1169719444-dioptr.html,Не точно,0.956,"2"" Діоптр",0.4688,"2"" Хомут від клампового з'єднання"
261,"2"" ДІОПТРИ КЛАМПОВІ","2""/25см","2"" ДІОПТРИ КЛАМПОВІ 2""/25см",MAG1099,https://hmel-master.com/ua/p1169719444-dioptr.html,Не точно,0.96,"2"" Діоптр",0.4667,"1,5"" Кульовий кран кламповий 38мм"
262,"2"" ДІОПТРИ КЛАМПОВІ","2""/35см","2"" ДІОПТРИ КЛАМПОВІ 2""/35см",MAG1099,https://hmel-master.com/ua/p1169719444-dioptr.html,Не точно,0.96,"2"" Діоптр",0.5,"1,5"" Кульовий кран кламповий 38мм"
263,"2"" ДІОПТРИ КЛАМПОВІ","2""/40см","2"" ДІОПТРИ КЛАМПОВІ 2""/40см",MAG1099,https://hmel-master.com/ua/p1169719444-dioptr.html,Не точно,0.96,"2"" Діоптр",0.4667,"1,5"" Кульовий кран кламповий 38мм"
264,"2"" ДІОПТРИ КЛАМПОВІ","2""/55см","2"" ДІОПТРИ КЛАМПОВІ 2""/55см",MAG1099,https://hmel-master.com/ua/p1169719444-dioptr.html,Не точно,0.96,"2"" Діоптр",0.4667,"1,5"" Кульовий кран кламповий 38мм"
265,"2"" ДІОПТРИ КЛАМПОВІ","3"" міні","2"" ДІОПТРИ КЛАМПОВІ 3"" міні",MAG1099,https://hmel-master.com/ua/p1169719444-dioptr.html,Не точно,0.96,"2"" Діоптр",0.5424,"3"" Діоптр гайковий із підсвіткою"
266,"2"" ДІОПТРИ КЛАМПОВІ","3"" стандарт","2"" ДІОПТРИ КЛАМПОВІ 3"" стандарт",MAG1099,https://hmel-master.com/ua/p1169719444-dioptr.html,Не точно,0.956,"2"" Діоптр",0.5079,"3"" Діоптр гайковий із підсвіткою"
267,"2"" ДІОПТРИ КЛАМПОВІ","3""/40см","2"" ДІОПТРИ КЛАМПОВІ 3""/40см",MAG1099,https://hmel-master.com/ua/p1169719444-dioptr.html,Не точно,0.96,"2"" Діоптр",0.5085,"3"" Діоптр гайковий із підсвіткою"
268,"2"" ДІОПТРИ КЛАМПОВІ","3""/57см","2"" ДІОПТРИ КЛАМПОВІ 3""/57см",MAG1099,https://hmel-master.com/ua/p1169719444-dioptr.html,Не точно,0.96,"2"" Діоптр",0.5085,"3"" Діоптр гайковий із підсвіткою"
269,"2"" ДІОПТРИ КЛАМПОВІ","4"" міні","2"" ДІОПТРИ КЛАМПОВІ 4"" міні",MAG1099,https://hmel-master.com/ua/p1169719444-dioptr.html,Не точно,0.96,"2"" Діоптр",0.5424,"4"" Діоптр гайковий із підсвіткою"
270,"2"" ДІОПТРИ КЛАМПОВІ","4"" стандарт","2"" ДІОПТРИ КЛАМПОВІ 4"" стандарт",MAG1099,https://hmel-master.com/ua/p1169719444-dioptr.html,Не точно,0.956,"2"" Діоптр",0.5079,"4"" Діоптр гайковий із підсвіткою"
271,"2"" ДІОПТРИ КЛАМПОВІ","4""/40см","2"" ДІОПТРИ КЛАМПОВІ 4""/40см",MAG1099,https://hmel-master.com/ua/p1169719444-dioptr.html,Не точно,0.96,"2"" Діоптр",0.5085,"4"" Діоптр гайковий із підсвіткою"
272,"2"" ДІОПТРИ КЛАМПОВІ","4""/56см","2"" ДІОПТРИ КЛАМПОВІ 4""/56см",MAG1099,https://hmel-master.com/ua/p1169719444-dioptr.html,Не точно,0.96,"2"" Діоптр",0.5085,"4"" Діоптр гайковий із підсвіткою"
273,СКЛО БОРОСИЛІКАТНЕ,"2"" (h80мм/Ø60мм)","СКЛО БОРОСИЛІКАТНЕ 2"" (h80мм/Ø60мм)",MAG1068-1,https://hmel-master.com/ua/p1635627796-sklo-borosilikatne-d80mm.html,Не точно,0.8125,Скло боросилікатне D80мм H100мм,0.7692,Скло боросилікатне D110мм H100мм
274,СКЛО БОРОСИЛІКАТНЕ,"2"" (h500мм/Ø60мм)","СКЛО БОРОСИЛІКАТНЕ 2"" (h500мм/Ø60мм)",MAG1068-1,https://hmel-master.com/ua/p1635627796-sklo-borosilikatne-d80mm.html,Не точно,0.7692,Скло боросилікатне D80мм H100мм,0.7576,Скло боросилікатне D110мм H100мм
275,СКЛО БОРОСИЛІКАТНЕ,"3"" (h100мм/Ø80мм)","СКЛО БОРОСИЛІКАТНЕ 3"" (h100мм/Ø80мм)",MAG1067,https://hmel-master.com/ua/p1134462954-sklo-borosilikatne-d60mm.html,Не точно,0.8125,Скло боросилікатне D60мм Н80мм,0.8,Скло боросилікатне D80мм H100мм
276,СКЛО БОРОСИЛІКАТНЕ,"3"" (h500мм/Ø80мм)","СКЛО БОРОСИЛІКАТНЕ 3"" (h500мм/Ø80мм)",MAG1067,https://hmel-master.com/ua/p1134462954-sklo-borosilikatne-d60mm.html,Не точно,0.8125,Скло боросилікатне D60мм Н80мм,0.7692,Скло боросилікатне D80мм H100мм
277,СКЛО БОРОСИЛІКАТНЕ,"4"" (h100мм/Ø110мм)","СКЛО БОРОСИЛІКАТНЕ 4"" (h100мм/Ø110мм)",MAG1068-1,https://hmel-master.com/ua/p1635627796-sklo-borosilikatne-d80mm.html,Не точно,0.7879,Скло боросилікатне D80мм H100мм,0.7761,Скло боросилікатне D110мм H100мм
278,СКЛО БОРОСИЛІКАТНЕ,"4"" (h500мм/Ø110мм)","СКЛО БОРОСИЛІКАТНЕ 4"" (h500мм/Ø110мм)",MAG1067,https://hmel-master.com/ua/p1134462954-sklo-borosilikatne-d60mm.html,Не точно,0.7692,Скло боросилікатне D60мм Н80мм,0.7576,Скло боросилікатне D80мм H100мм
279,ДІОПТР ГАЙКОВИЙ З ПІДСВІТКОЮ,"3"" Діоптр з підсвіткою","ДІОПТР ГАЙКОВИЙ З ПІДСВІТКОЮ 3"" Діоптр з підсвіткою",MAG1127,https://hmel-master.com/ua/p1348755424-dioptr.html,Не точно,0.944,"3"" Діоптр",0.7624,"3"" Діоптр гайковий із підсвіткою"
280,ДІОПТР ГАЙКОВИЙ З ПІДСВІТКОЮ,"4"" Діоптр з підсвіткою","ДІОПТР ГАЙКОВИЙ З ПІДСВІТКОЮ 4"" Діоптр з підсвіткою",MAG1119,https://hmel-master.com/ua/p1281753241-dioptr.html,Не точно,0.944,"4"" Діоптр",0.7624,"4"" Діоптр гайковий із підсвіткою"
281,ЛЮК СКЛЯНИЙ,Діаметр 250мм,ЛЮК СКЛЯНИЙ Діаметр 250мм,35566903,https://hmel-master.com/ua/p1697745579-midna-tarilka-diametrom.html,Не точно,0.5283,Мідна тарілка діаметром 60мм,0.5283,Мідна тарілка діаметром 80мм
283,ЦАРГА НЕРЖАВІЙКА,"1,5""/6см з ніпелем під термометр","1,5""/6см з ніпелем під термометр",49492255,https://hmel-master.com/ua/p2377523148-papuga-nastilnij-pid.html,Не точно,0.5846,"""Папуга"" настільний (під термометр)",0.5846,Ніпель під термометр з нержавійки
284,ЦАРГА НЕРЖАВІЙКА,"2""/6см з ніпелем під термометр","2""/6см з ніпелем під термометр",MAG1126,https://hmel-master.com/ua/p1348748232-tsarga-korotka-gilzoyu.html,Не точно,0.6467,"2"" Царга (коротка) з гільзою під термометр",0.6032,"""Папуга"" настільний (під термометр)"
285,ЦАРГА НЕРЖАВІЙКА,"2""/30см","ЦАРГА НЕРЖАВІЙКА 2""/30см",MAG1131-1,https://hmel-master.com/ua/p1359089917-230sm-tsarga-nerzhavijka.html,Не точно,0.9,"2""/30см Царга нержавійка",0.7273,РПН нержавійка 150см
286,ЦАРГА НЕРЖАВІЙКА,"2""/30см з ніпелем під термометр","2""/30см з ніпелем під термометр",MAG1126,https://hmel-master.com/ua/p1348748232-tsarga-korotka-gilzoyu.html,Не точно,0.6441,"2"" Царга (коротка) з гільзою під термометр",0.5938,"""Папуга"" настільний (під термометр)"
287,ЦАРГА НЕРЖАВІЙКА,"2""/50см","ЦАРГА НЕРЖАВІЙКА 2""/50см",MAG1019-1,https://hmel-master.com/ua/p963892844-250sm-tsarga-nerzhavijka.html,Не точно,0.9,"2""/50см Царга нержавійка",0.7727,РПН нержавійка 150см
288,ЦАРГА НЕРЖАВІЙКА,"2""/50см з ніпелем під термометр","2""/50см з ніпелем під термометр",MAG1126,https://hmel-master.com/ua/p1348748232-tsarga-korotka-gilzoyu.html,Не точно,0.6441,"2"" Царга (коротка) з гільзою під термометр",0.5938,"""Папуга"" настільний (під термометр)"
289,ЦАРГА НЕРЖАВІЙКА,"3""/42мм з ніпелем під термометр","3""/42мм з ніпелем під термометр",MAG1126-3,https://hmel-master.com/ua/p1814496846-tsarga-korotka-gilzoyu.html,Не точно,0.6441,"3"" Царга (коротка) з гільзою під термометр",0.5938,"""Папуга"" настільний (під термометр)"
290,ЦАРГА НЕРЖАВІЙКА,"3""/50см","ЦАРГА НЕРЖАВІЙКА 3""/50см",70586477-7,https://hmel-master.com/ua/p1658834668-350sm-tsarga-nerzhavijka.html,Не точно,0.9,"3""/50см Царга нержавійка",0.7727,РПН нержавійка 150см
291,ЦАРГА НЕРЖАВІЙКА,"3""/50см з ніпелем під термометр","3""/50см з ніпелем під термометр",MAG1126-3,https://hmel-master.com/ua/p1814496846-tsarga-korotka-gilzoyu.html,Не точно,0.6441,"3"" Царга (коротка) з гільзою під термометр",0.5938,"""Папуга"" настільний (під термометр)"
292,ЦАРГА НЕРЖАВІЙКА,"4""/50см","ЦАРГА НЕРЖАВІЙКА 4""/50см",23175927/59876557,https://hmel-master.com/ua/p1639783172-450sm-tsarga-nerzhavijka.html,Не точно,0.9,"4""/50см Царга нержавійка",0.7727,РПН нержавійка 150см
293,ЦАРГА НЕРЖАВІЙКА,"4""/50см з ніпелем під термометр","4""/50см з ніпелем під термометр",49492255,https://hmel-master.com/ua/p2377523148-papuga-nastilnij-pid.html,Не точно,0.5938,"""Папуга"" настільний (під термометр)",0.5938,Ніпель під термометр з нержавійки
294,"НЕОПРЕНОВІ УТЕПЛЮВАЧІ
(ДЛЯ ЦАРГ)","2""/50см утеплювач неопреновий","НЕОПРЕНОВІ УТЕПЛЮВАЧІ
(ДЛЯ ЦАРГ) 2""/50см утеплювач неопреновий",MAG1029-1,https://hmel-master.com/ua/p2566483400-neoprenovij-uteplyuvach-dlya.html,Не точно,0.4835,Неопреновий утеплювач для царги,0.4646,Неопреновий жакет (утеплювач) під куб 25л
295,"НЕОПРЕНОВІ УТЕПЛЮВАЧІ
(ДЛЯ ЦАРГ)","3""/50см утеплювач неопреновий","НЕОПРЕНОВІ УТЕПЛЮВАЧІ
(ДЛЯ ЦАРГ) 3""/50см утеплювач неопреновий",MAG1029-1,https://hmel-master.com/ua/p2566483400-neoprenovij-uteplyuvach-dlya.html,Не точно,0.4835,Неопреновий утеплювач для царги,0.4646,Неопреновий жакет (утеплювач) під куб 25л
296,"НЕОПРЕНОВІ УТЕПЛЮВАЧІ
(ДЛЯ ЦАРГ)","4""/50см утеплювач неопреновий","НЕОПРЕНОВІ УТЕПЛЮВАЧІ
(ДЛЯ ЦАРГ) 4""/50см утеплювач неопреновий",MAG1029-1,https://hmel-master.com/ua/p2566483400-neoprenovij-uteplyuvach-dlya.html,Не точно,0.4835,Неопреновий утеплювач для царги,0.4646,Неопреновий жакет (утеплювач) під куб 25л
298,"ДЖИН КОШИК
СТАНДАРТ","Підвід пару кламп 2""
Кришка 3""","Підвід пару кламп 2""
Кришка 3""",62500863,https://hmel-master.com/ua/p2566545793-zatvor-diskovij-pid.html,Не точно,0.4789,"Затвор дисковий під кламп 2"", кран метелик",0.47,"25л Кришка нержавійка кламп 2"""
299,"ДЖИН КОШИК
1500мл (збільшений об'єм)","Підвід пару кламп 2""
Кришка 4""","Підвід пару кламп 2""
Кришка 4""",62500863,https://hmel-master.com/ua/p2566545793-zatvor-diskovij-pid.html,Не точно,0.4789,"Затвор дисковий під кламп 2"", кран метелик",0.47,"25л Кришка нержавійка кламп 2"""
300,СТАКАН (БУНКЕР) ДЛЯ АРОМАТИЗАЦІЇ,Для джин кошику Стандарт,СТАКАН (БУНКЕР) ДЛЯ АРОМАТИЗАЦІЇ Для джин кошику Стандарт,MAG1087,https://hmel-master.com/ua/p1138471861-stakan-bunker-dlya.html,Не точно,0.6905,Стакан (бункер) для джин кошика,0.4706,"2"" Джин кошик для ароматизації"
301,СТАКАН (БУНКЕР) ДЛЯ АРОМАТИЗАЦІЇ,"Для царги 2""","СТАКАН (БУНКЕР) ДЛЯ АРОМАТИЗАЦІЇ Для царги 2""",MAG1087-1-1,https://hmel-master.com/ua/p1763591911-stakan-bunker-dlya.html,Не точно,0.645,"2"" Стакан (бункер) для діоптра 2""",0.5479,"2"" Джин кошик для ароматизації"
303,"Вакуумні кришки
для швидкого настоювання",Базова комплектація,"Вакуумні кришки
для швидкого настоювання Базова комплектація",vak-kr-1,https://hmel-master.com/ua/p2964219288-vakuumnaya-kryshka-dlya.html,Не точно,0.6374,Вакуумна кришка для настоювання,0.4717,Зерновий набір для приготування «Зернова Люкс»
304,"Вакуумні кришки
для швидкого настоювання",Повна комплектація,"Вакуумні кришки
для швидкого настоювання Повна комплектація",vak-kr-1,https://hmel-master.com/ua/p2964219288-vakuumnaya-kryshka-dlya.html,Не точно,0.6444,Вакуумна кришка для настоювання,0.4571,Зерновий набір для приготування «Зернова Люкс»
305,ЕКСТРАКТОР СОКСЛЕТА,"2"" Екстрактор","ЕКСТРАКТОР СОКСЛЕТА 2"" Екстрактор",Sok-2,https://hmel-master.com/ua/p2316320193-ekstraktor-soksleta-trijnik.html,Не точно,0.9215,"2"" Екстрактор Сокслета + трійник",0.9073,"2"" Екстрактор Сокслета"
306,СОКСЛЕТ + ТРІЙНИК,"2"" Екстрактор з трійником","СОКСЛЕТ + ТРІЙНИК 2"" Екстрактор з трійником",Sok-2,https://hmel-master.com/ua/p2316320193-ekstraktor-soksleta-trijnik.html,Не точно,0.5867,"2"" Екстрактор Сокслета + трійник",0.4938,"2"" Екстрактор Сокслета (повний комплект)"
307,"СОКСЛЕТ + ТРІЙНИК + ДІОПТР
(з двома хомутами)","2"" Екстрактор з трійником, діоптром та хомутами","2"" Екстрактор з трійником, діоптром та хомутами",Sok-2,https://hmel-master.com/ua/p2316320193-ekstraktor-soksleta-trijnik.html,Не точно,0.5641,"2"" Екстрактор Сокслета + трійник",0.5238,"2"" Екстрактор Сокслета (повний комплект)"
308,ЕКСТРАКТОР СОКСЛЕТА,"3"" Екстрактор","ЕКСТРАКТОР СОКСЛЕТА 3"" Екстрактор",Sok3-2,https://hmel-master.com/ua/p2336026506-ekstraktor-soksleta-trijnik.html,Не точно,0.9215,"3"" Екстрактор Сокслета + трійник",0.9073,"3"" Екстрактор Сокслета"
309,СОКСЛЕТ + ТРІЙНИК,"3"" Екстрактор з трійником","СОКСЛЕТ + ТРІЙНИК 3"" Екстрактор з трійником",Sok3-2,https://hmel-master.com/ua/p2336026506-ekstraktor-soksleta-trijnik.html,Не точно,0.5867,"3"" Екстрактор Сокслета + трійник",0.4938,"3"" Екстрактор Сокслета (повний комплект)"
310,"СОКСЛЕТ + ТРІЙНИК + ДІОПТР
(з двома хомутами)","3"" Екстрактор з трійником, діоптром та хомутами","3"" Екстрактор з трійником, діоптром та хомутами",Sok3-2,https://hmel-master.com/ua/p2336026506-ekstraktor-soksleta-trijnik.html,Не точно,0.5641,"3"" Екстрактор Сокслета + трійник",0.5238,"3"" Екстрактор Сокслета (повний комплект)"
312,ПЕРЕХІДНИКИ,"1,5""-2"" перехідник","ПЕРЕХІДНИКИ 1,5""-2"" перехідник",MAG1095,https://hmel-master.com/ua/p1155631484-perehidnik.html,Не точно,0.7475,"2""-1,5"" Перехідник",0.6771,"1/2"" - 1,5"" Перехідник на кламп (внутрішнє різьблення)"
313,ПЕРЕХІДНИКИ,"2""-3"" перехідник","ПЕРЕХІДНИКИ 2""-3"" перехідник",MAG1168,https://hmel-master.com/ua/p1390598631-perehidnik.html,Не точно,0.7159,"3""-2"" Перехідник",0.6948,"3"" - 2"" Мідний перехідник"
314,ПЕРЕХІДНИКИ,"2""-4"" перехідник","ПЕРЕХІДНИКИ 2""-4"" перехідник",MAG1069,https://hmel-master.com/ua/p1134473272-perehidnik.html,Не точно,0.7159,"4""-2"" Перехідник",0.6948,"4"" - 2"" Мідний перехідник"
315,ПЕРЕХІДНИКИ,"3""-4"" перехідник","ПЕРЕХІДНИКИ 3""-4"" перехідник",MAG1069-1,https://hmel-master.com/ua/p1889472258-perehidnik.html,Не точно,0.7159,"4""-3"" Перехідник",0.6948,"4"" - 3"" Мідний перехідник"
316,ПЕРЕХІДНИКИ,"3""-6"" перехідник","ПЕРЕХІДНИКИ 3""-6"" перехідник",MAG10691,https://hmel-master.com/ua/p1620224912-perehidnik-reduktsiya.html,Не точно,0.6835,"6""-3"" Перехідник (редукція)",0.6818,"3""-2"" Перехідник"
317,ПЕРЕХІДНИК ФЛАНЕЦЬ-КЛАМП,"Фланець перехідник на кламп
Діаметр 90мм (Смакуй, Акваградус)","Фланець перехідник на кламп
Діаметр 90мм (Смакуй, Акваградус)",38092778,https://hmel-master.com/ua/p1643444800-perehodnik-klamp-vnutrennyaya.html,Не точно,0.4545,"1/2"" - 1,5"" Перехідник на кламп (внутрішнє різьблення)",0.4419,Мідна тарілка діаметром 60мм
